stop_id,stop_name,stop_lat,stop_lon,location_type
500574,N Progress Ave & Vartan Wy,40.316334,-76.855972,0
500575,N Progress Ave & Vartan Way,40.316498,-76.856323,0
500579,Jonestown Rd & Johnson St,40.316883,-76.795364,0
500581,Jonestown Rd & Peach St,40.31752,-76.793777,0
500582,Jonestown Rd & Umberger St,40.318115,-76.792023,0
500583,N Progress Ave @ Golden Living Center,40.318474,-76.856834,0
500584,N Progress Ave @ Golden Living Center,40.318867,-76.857071,0
500585,Jonestown Rd opp. S Mountain Rd,40.319019,-76.788033,0
500589,N 6th St opp. Houser Rd,40.319523,-76.895615,0
500591,Lucknow Rd & N 2nd St,40.322105,-76.897659,0
500592,Lucknow Rd & N 6th St,40.322151,-76.895714,0
500593,N 6th St & Lucknow Rd,40.322117,-76.895813,0
500594,N Mountain Rd opp. Ridgeview Dr,40.324177,-76.790222,0
500595,N 2nd St & Linglestown Rd,40.324409,-76.897842,0
500597,N 6th St & Linglestown Rd,40.324928,-76.896088,0
500598,N Mountain Rd & Blue Bird Ave,40.328793,-76.792244,0
500600,Blue Mountain Commons @ Giant,40.331005,-76.862968,0
500601,N Mountain Rd & Blue Stone Ave,40.331547,-76.791489,0
500603,N Mountain Rd opp. Blue Ridge Ave,40.333744,-76.791,0
500604,Balthaser St & Pine St,40.334969,-76.789268,0
500605,Balthaser St & Locust St,40.337433,-76.788223,0
500606,Balthaser St & Nassau Rd,40.339394,-76.787422,0
500607,Balthaser St & Jerome Blvd,40.341133,-76.786629,0
500608,Balthaser St & Collington Ct,40.343189,-76.786476,0
500609,Linglestown Rd & N Mountain Rd,40.343475,-76.791878,0
500610,Balthaser St & Linglestown Rd,40.344227,-76.786591,0
500612,Dauphin Park & Ride Lot,40.370651,-76.943604,0
500614,Clarks Ferry Park & Ride Lot (Southbound),40.395966,-77.008621,0
500616,Rte 225 opp. McDonald's (Halifax),40.454727,-76.926445,0
500617,Rte 225 @ McDonald's (Halifax),40.454845,-76.926224,0
500618,Halifax National Bank (Market St & 3rd St),40.46777,-76.931259,0
500619,Halifax National Bank (Market St & 3rd St),40.467804,-76.931282,0
500620,Willits Footwear (N 2nd St opp. Division St),40.470592,-76.93219,0
500621,Willits Footwear (N 2nd St opp. Division St),40.47039,-76.932236,0
500622,Doughboys Pizzeria (Millersburg),40.53368,-76.963402,0
500623,Doughboys Pizzeria (Millersburg),40.533703,-76.963379,0
500624,Millersburger Hotel (Millersburg),40.538681,-76.961151,0
500625,Susquehanna Bank (Millersburg),40.538902,-76.960663,0
500626,Mid-Penn Bank (Millersburg),40.539589,-76.958801,0
500627,Mid-Penn Bank (Millersburg),40.539768,-76.957275,0
500628,Elizabethville Square (Rte 209 & Market),40.54884,-76.811859,0
500629,Elizabethville Square (Rte 209 & Market),40.549015,-76.811646,0
500630,Elizabethville Walmart Park & Ride Lot,40.557129,-76.790558,0
1343346,College Hill Rd & B St,40.304188,-76.9356,0
2811467,Carlisle Pike @ HomeGoods / Marshalls (HS),40.240986,-76.986465,0
878178,College Hill Rd & N Enola Dr,40.302349,-76.941544,0
1328749,N 6th St & Maclay St,40.280441,-76.890503,0
927414,Westport Dr Cul-de-Sac,40.20546,-76.946609,0
927415,Wesley Dr opp. Woodland St,40.210709,-76.962181,0
927416,Wesley Dr & Century Dr,40.210434,-76.964348,0
927417,Royal Dr & Lancaster Blvd,40.212074,-76.975761,0
927418,W Main St & Rupp Ave,40.221909,-76.959763,0
927429,Simpson Ferry Rd & Lower Allen Dr,40.226376,-76.937973,0
927430,Gettysburg Rd opp. 29th St,40.228214,-76.927078,0
927431,Lowther Rd & Manchester Rd,40.23251,-76.900055,0
927432,Lowther Rd & Norman Rd,40.233727,-76.898201,0
927441,Hummel Ave & S 3rd St,40.244659,-76.891953,0
1728803,Lancaster Blvd opp. HealthSouth,40.210873,-76.974823,0
3245791,Forster St @ PA Dept of Labor,40.268036,-76.882767,0
1728806,Louise Dr opp. Scott St,40.199749,-76.963539,0
1328946,Bon-Ton (Camp Hill),40.224281,-76.936096,0
1328965,Main St opp. Market St (Shiremanstown),40.223179,-76.954803,0
1025972,W Simpson St @ NAPA Store,40.209106,-77.020737,0
1025973,E Trindle Rd @ Mechanicsburg NSA,40.217224,-76.992538,0
1025977,E Trindle Rd & June Dr,40.235882,-76.94178,0
1025981,Market St & S 7th St (Lemoyne),40.244484,-76.900017,0
1025987,Rutter's (Mechanicsburg),40.209801,-77.022926,0
1468447,Hershey Intermodal Center,40.286461,-76.652367,0
526452,E Main St @ Mid-Town Plaza (Highway Stop),40.201126,-76.722603,0
526461,2nd St & Hammaker St,40.205837,-76.782394,0
2959607,Market St & Aberdeen St (Bus Lane),40.262535,-76.879204,0
895372,Ross Ave & Radesky St,40.224026,-76.858009,0
3362694,Union Deposit Rd opp. Meadowview Dr,40.281067,-76.799843,0
1342557,PinnacleHealth - West Shore Hospital,40.283779,-76.973335,0
917939,Bridge St & 3rd St,40.226322,-76.864349,0
518717,Hale Ave & Rudy Rd,40.267193,-76.846664,0
1113192,N 17th St & State St,40.271328,-76.866692,0
1113193,Herr St & N Cameron St,40.272316,-76.877716,0
1113194,N 6th St & Maclay St,40.280777,-76.890503,0
1113195,N 6th St & Division St,40.291504,-76.89502,0
1113196,N 3rd St & Maclay St,40.278954,-76.895691,0
1043083,Carlisle Pike opp. Gateway Dr,40.238605,-76.979012,0
1043084,Carlisle Pike opp. HomeGoods / Marshalls (HS),40.241524,-76.987099,0
1043085,Carlisle Pike @ Silver Spring Square,40.246788,-77.008072,0
1043086,Carlisle Pike @ #6616 (Hogestown),40.244606,-77.037094,0
1043087,Carlisle Pike @ New Kingston (Farmers St),40.235683,-77.077835,0
1043088,Harrisburg Pike opp. Giant Food Stores Admin Building,40.226997,-77.152359,0
1043089,Harrisburg Pike opp. West Pointe Dr,40.219353,-77.166183,0
1043090,N Hanover St opp. U.S. Army War College,40.212498,-77.178802,0
1043091,N Hanover St & North St,40.204735,-77.188728,0
2960020,Chewy Warehouse (Mechanicsburg),40.228165,-77.071106,0
1113198,Arnold Logistics,40.215794,-77.018578,0
1043094,N Hanover St & Louther St,40.20322,-77.188942,0
1043095,W Pomfret & S Pitt St,40.20015,-77.191612,0
1043096,S West St & W Pomfret St,40.20034,-77.194,0
1113199,Hampden Industrial,40.23003,-76.949753,0
1343943,Christian St & Mulberry St,40.262882,-76.870178,0
1329836,16th St & Brandt Ave,40.232506,-76.884666,0
887495,Locust Ln & Glenside Dr,40.28619,-76.852966,0
666314,S 19th St & Brookwood St,40.25964,-76.85714,0
666315,S 19th St & Hanover St,40.250828,-76.852913,0
666316,S 19th St & Caledonia St,40.249866,-76.852463,0
666319,S 19th St & Watson St,40.240864,-76.843246,0
666320,S 2nd St & Locust St,40.235054,-76.839096,0
666322,N Harrisburg St & Lindenwood,40.24332,-76.820595,0
887678,Clarks Ferry Park & Ride Lot (Northbound),40.395771,-77.008301,0
510912,DGS Complex - Azalea Dr @ Bldg #17,40.283047,-76.875687,0
666604,N Harrisburg St opp. Lindenwood,40.243362,-76.820915,0
666606,Mohn St @ #663,40.234631,-76.827202,0
666608,Hoy Towers,40.23172,-76.830566,0
666609,N Harrisburg St opp. Adams St,40.23917,-76.840202,0
666610,S 19th St & Paxton St,40.254704,-76.854691,0
1289270,Sycamore St & S 19th St,40.253895,-76.8545,0
1289271,Sycamore St & S 19th St,40.253876,-76.854256,0
3247194,Colonial Park Mall - Park & Ride Lot,40.302383,-76.820992,0
1054139,N Hanover St @ #645,40.209492,-77.183762,0
511140,Hanover St - Hall Manor opp. Bldg #33,40.248749,-76.855576,0
511141,Hanover St - Hall Manor @ Bldg #43,40.248569,-76.860107,0
1054140,N Hanover St @ U.S. Army War College,40.21217,-77.179123,0
929133,Lowther Rd & Commercial Dr,40.231724,-76.901382,0
929134,Carlisle Rd & Chelsea Rd,40.231285,-76.905434,0
929141,Simpson Ferry Rd & Linda Ln,40.227276,-76.934395,0
929145,Upper Allen Business Park,40.198883,-76.980995,0
929146,Westport Dr opp. PHEAA,40.205502,-76.951141,0
511375,Mechanicsburg NSA - M St & 3rd Ave (Bldg #212),40.226913,-76.981697,0
1682686,N 3rd St & Estherton Ave,40.308235,-76.897102,0
2869177,New Cumberland DDRE - 3rd St & N Ave,40.210163,-76.840714,0
500331,Londonderry Rd & King Russ Rd,40.283302,-76.812874,0
1327728,N 6th St & Maclay St,40.280571,-76.890205,0
3436202,E Main St & Hanna St,40.265598,-76.702324,0
2971591,Fry Communications (Mechanicsburg),40.231781,-77.074028,0
3436204,Walton Av & Townsend Dr,40.266754,-76.695641,0
3436205,Walton Av & Alison Dr,40.267235,-76.694298,0
3436206,Walton Av & E Main St,40.26865,-76.690948,0
3436214,Walton Av & E Main St,40.2687,-76.691353,0
3436215,Walton Av & Alison Dr,40.267357,-76.694183,0
3436216,Walton Av & Townsend Dr,40.26685,-76.695724,0
3436226,E Main St & Laurel Av,40.265808,-76.699715,0
3436227,E Main St & Hanna St,40.265675,-76.70211,0
1896206,Penn State Hershey Medical Center,40.265457,-76.673775,0
3362610,Rutherford Rd opp. Londonderry Rd,40.285412,-76.803078,0
3362639,Rutherford Rd & Garden Ln,40.290329,-76.80629,0
892216,S 2nd St & Chambers St,40.224598,-76.826225,0
892217,Chambers St & Cumbler St,40.224655,-76.825676,0
892218,Chambers St & Hickory St,40.22496,-76.824303,0
892219,Chambers St @ #470,40.22699,-76.822289,0
2584422,Amazon (2 Ames Dr),40.166786,-77.238731,0
892220,Chambers St @ #582,40.228794,-76.820625,0
892222,Main St & Locust St,40.231651,-76.818794,0
839557,Eisenhower Blvd opp. Clover Ln,40.244499,-76.809097,0
839558,Chambers Hill Rd & N Harrisburg St,40.247169,-76.825539,0
892225,Main St & Spring St,40.236927,-76.816154,0
892226,Main St & Summit St,40.241512,-76.814339,0
892227,Hanshue St & Pieffers Ln,40.241989,-76.815308,0
855961,N Progress Ave & Ridgeway Rd,40.296257,-76.845528,0
1347540,Sycamore St & S 17th St,40.252846,-76.858025,0
1347541,S 17th St & Paxton St,40.255001,-76.858864,0
1347542,S 17th St & Derry St,40.262077,-76.862228,0
1347543,Hamilton Health Center (Inbound  opp. Bldg),40.265575,-76.863899,0
1347565,Hamilton Health Center (Outbound),40.265541,-76.863998,0
1347566,S 17th St & Paxton St,40.255249,-76.859055,0
872483,Fresh Express Farms,40.262596,-76.757195,0
1342776,Salt Rd & Shady Ln,40.295017,-76.949165,0
1342777,Pennsboro Commons,40.289452,-76.946831,0
1342778,Wertzville Rd opp. CVS,40.287594,-76.947876,0
839905,S 40th & Tecport Dr (Southbound),40.251587,-76.816879,0
839906,Tecport Dr @ U-Gro Learning Center,40.251801,-76.821556,0
839907,Paxton St @ Park Run Apartments,40.254662,-76.833076,0
1347893,Hanover & Poplar (Northbound),40.262676,-76.707558,0
1347894,E Main St & Water St (Hummelstown) - Outbound,40.265415,-76.706078,0
3002726,S 17th St & Holly St,40.263451,-76.862862,0
3002727,S 17th St & Market St,40.267193,-76.864639,0
3002728,N 17th St & Elm St,40.270439,-76.866196,0
843686,N 7th St & Kelker St,40.277653,-76.887115,0
1667473,Logistics Dr opp. Shearer Dr,40.189888,-77.235245,0
1307192,Linden Terrace Apartments,40.26815,-76.892181,0
1307193,Presbyterian Apartments,40.262371,-76.88633,0
1307194,B'Nai B'Rith Apartments,40.259556,-76.87957,0
1307195,Morrison Towers,40.260681,-76.878555,0
1348170,W Chocolate Ave @ Rite Aid,40.282887,-76.657661,0
889419,Capital Blue Cross,40.29953,-76.849373,0
1348172,E Main St & Water St (Hummelstown) - Inbound,40.265484,-76.705719,0
1348173,Hanover & Poplar (Southbound),40.262932,-76.70771,0
1348176,Briarcrest Dr & Centerview Ln,40.271107,-76.67189,0
3371618,Brackbill Blvd @ #6350 (TelePlan),40.229843,-77.001472,0
3371621,C.I.T. (Shelter Stop),40.226864,-77.006706,0
1583210,E Main St & S Chestnut St,40.215069,-77.001534,0
660094,Jonestown Rd & Franklin St,40.294674,-76.828178,0
1307304,Bistline Apartments,40.253403,-76.839058,0
1343342,Giant Food Stores (Marketplace Way - Enola),40.293442,-76.976143,0
930556,Paxton Towne Centre @ Target,40.308136,-76.796394,0
1343343,Wertzville Rd @ CVS,40.287544,-76.947601,0
1307397,Morrison Towers,40.260326,-76.878342,0
1307398,B'Nai B'Rith Apartments,40.259548,-76.87841,0
499161,Market St & S 27th St (Lemoyne),40.240273,-76.928253,0
1343345,Salt Rd & Shady Ln,40.294563,-76.949043,0
1270587,Lancaster Dr & Cumberland Dr (Shippensburg),40.063515,-77.521973,0
2767544,Allen Rd opp. Amazon,40.176704,-77.234344,0
3257215,Tecport Dr @ Capital Blue,40.251694,-76.821823,0
1113197,N 17th St & State St,40.271446,-76.86676,0
1348529,S 29th St & Rudy Rd,40.267918,-76.841423,0
1348530,Hale Ave & Harris Terr,40.267105,-76.846527,0
1348531,Hale Ave & Magnolia Rd,40.268944,-76.847435,0
2479064,Walnut St @ SSA Office,40.264194,-76.879814,0
926550,Bridge St & 16th St,40.236607,-76.879082,0
931178,Flank Dr @ #6345 (Outbound),40.326756,-76.778671,0
931179,N Mountain Rd & Blue Bird Ave,40.329018,-76.792244,0
930903,Colonial Commons (Highway Stop) - Outbound,40.310963,-76.801506,0
926568,Bridge St & 11th St,40.23225,-76.873238,0
3003606,N 17th St & Walnut St,40.270157,-76.866196,0
3003607,N 17th St & Market St,40.267365,-76.864838,0
3003608,S 17th St & Vernon St,40.263634,-76.863075,0
3249381,Paxton Towne Centre @ Weis,40.309639,-76.79641,0
3249458,Paxton Towne Centre @ BAM! Bookstore,40.310905,-76.799042,0
521546,N 3rd St & Boas St,40.267464,-76.887405,0
521560,Locust Ln opp. Prince St,40.293213,-76.805649,0
521561,Locust Ln & Oakmont Rd,40.293358,-76.804138,0
521562,Locust Ln opp. Maplewood Dr,40.293308,-76.800819,0
521563,Locust Ln opp. Hollywood Dr,40.293159,-76.799339,0
521564,Locust Ln & Karen Dr,40.292767,-76.79586,0
521565,Locust Ln & Embassy Dr,40.292404,-76.790146,0
521566,Locust Ln & Nittany Ln,40.29298,-76.787735,0
521567,Locust Ln & Dauphin Co. Technical School,40.294304,-76.781898,0
521568,Springford Dr @ #6160,40.2967,-76.771599,0
521569,Springford Dr @ #6130,40.296967,-76.77269,0
521570,Locust Ln opp. Dauphin Co. Technical School,40.294361,-76.781868,0
521571,Locust Ln & Haney Dr,40.293385,-76.785767,0
521572,Locust Ln opp. Nittany Ln,40.293041,-76.787636,0
521573,Locust Ln & Ford Ave,40.292179,-76.791573,0
521574,Locust Ln opp. Karen Dr,40.292801,-76.795761,0
521575,Locust Ln & Hollywood Dr,40.29319,-76.799248,0
521576,Locust Ln & Maplewood Dr,40.293346,-76.800751,0
521577,Locust Ln opp. Oakmont Rd,40.293404,-76.804062,0
521578,Locust Ln & Prince St,40.293262,-76.805611,0
521617,Derry St @ Holy Cross Cemetery,40.257553,-76.815613,0
521622,Derry St opp. Dixon's Pizza,40.259472,-76.795433,0
521623,Derry St opp. N 62nd St,40.263741,-76.780655,0
521624,Somerset St & N 64th St,40.267624,-76.776451,0
521626,Somerset St & N 69th St,40.267918,-76.76857,0
521628,Rutherford Park Townhouses - 337 Brokas Dr,40.269527,-76.757019,0
521629,Walmart (Grayson Rd),40.261387,-76.771622,0
521630,Weis Market (Mushroom Hill Rd),40.260906,-76.776573,0
521636,Somerset St opp. N 64th St,40.26767,-76.776321,0
521639,Derry St & Lincoln Ave,40.263157,-76.788658,0
521640,Derry St @ Brightwood Career Institute,40.262173,-76.791237,0
521641,Derry St & Lawnford Wy,40.261509,-76.79229,0
521643,Derry St & Hebron Ln,40.259079,-76.797455,0
521644,Derry St & 50th St,40.2589,-76.799782,0
521645,Derry St & 49th St,40.258724,-76.801804,0
521646,Derry St & 48th St,40.258533,-76.803894,0
521647,Derry St & 47th St,40.258419,-76.804985,0
521648,Derry St & 46th St,40.258385,-76.806046,0
521649,Derry St & Swan St,40.258926,-76.830109,0
521653,N Cameron St & Reily Rd,40.276474,-76.878654,0
521654,HACC - North Hall Gate #4,40.294346,-76.887947,0
521655,HACC - Parking Lot P,40.294384,-76.885925,0
1054136,S West St & W Pomfret St,40.200214,-77.194031,0
1054137,W Pomfret & S Pitt St,40.2001,-77.191856,0
1054138,N Hanover St & Louther St,40.202335,-77.188904,0
1054143,Harrisburg Pike @ Giant Food Stores Admin Building,40.22646,-77.152725,0
1054144,Carlisle Pike @ Country Club Rd,40.234642,-77.131607,0
1054145,Carlisle Pike @ New Kingston (Farmers St),40.235394,-77.078377,0
1054146,Carlisle Pike @ #6621 (Hogestown),40.244072,-77.036369,0
1054147,Carlisle Pike & Wingate Dr,40.243492,-76.993294,0
1054149,Market St & 36th St (Members 1st Bank) (Lemoyne),40.239067,-76.942978,0
1021391,Shannon Dr & Allentown Blvd,40.326191,-76.774841,0
1021409,Flank Dr @ #6345 (Inbound),40.326672,-76.778557,0
3405282,N 21st St & Ridge Rd,40.252136,-76.923698,0
1586661,S 19th and Gibson Blvd (Near Side),40.243229,-76.848259,0
3446253,AMES (465 Railroad Ave),40.226192,-76.958145,0
2635381,Tanger Outlets - Hershey,40.296272,-76.645721,0
661122,Point Mall @ Burlington Coat Factory,40.276272,-76.815247,0
3407521,Poplar Church Rd past House Ave,40.258053,-76.919182,0
1292183,Hummelstown Park & Ride Lot,40.26675,-76.708687,0
2971596,WEG Warehouse (Mechanicsburg),40.2318,-77.073845,0
3436203,E Main St & Laurel Av,40.265739,-76.699524,0
653411,Colonial Commons @ OfficeMax,40.312431,-76.80381,0
874614,N 32nd St & Walnut St,40.241096,-76.935127,0
1824924,Broad Street Market,40.269974,-76.887543,0
3405165,Grandview Ave @ #205,40.257763,-76.92205,0
653697,N Mountain Rd @ Karns Grocery Store,40.320419,-76.788429,0
653698,Balthaser St & Catherine St,40.336151,-76.788826,0
653699,Linglestown Rd & Hickory Aly,40.343807,-76.789787,0
653700,Linglestown Rd opp. Hainles Aly,40.343601,-76.79097,0
653703,Riverfront Office Complex,40.247562,-76.868271,0
1022430,Colonial Commons (Highway Stop) - Inbound,40.311169,-76.801743,0
3142743,Amazon (675 Allen Rd) - Main Entrance,40.176296,-77.231659,0
1335045,PA State Police,40.297981,-76.859444,0
1335046,PA Game Commission,40.295086,-76.85482,0
1112648,13th St & Market St,40.265766,-76.870026,0
1112649,Ross Distribution Center,40.196659,-77.241074,0
1342054,Spring Creek Health Care Center,40.254189,-76.839745,0
891499,Harrisburg International Airport,40.196693,-76.756348,0
891507,Penn State Harrisburg - Stop A,40.203762,-76.742775,0
891508,Penn State Harrisburg - Stop B,40.2052,-76.743347,0
891509,Penn State Harrisburg - Stop C,40.2062,-76.741882,0
891510,Penn State Harrisburg - Stop D,40.205112,-76.740738,0
891511,Penn State - Olmsted Dr opp. Wharton Ave,40.203785,-76.740105,0
891512,Penn State - Olmsted Dr & O St,40.202705,-76.740105,0
891523,Pennswood Apartments @ Manayunk Rd,40.2896,-76.796127,0
2767527,UPS (1 Ames Drive) - Highway Stop,40.171219,-77.235535,0
514822,Susquehanna View Apartments,40.254475,-76.919548,0
3407667,Grandview Ave @ #200,40.257671,-76.921761,0
1031003,E Trindle Rd @ #5025,40.22488,-76.973106,0
1031004,E Trindle Rd @ Mechanicsburg NSA,40.217434,-76.992485,0
1522665,Rutherford Square - Outbound Stop (Somerset St & N 67th St),40.267838,-76.770462,0
1342458,Walmart (Capital City Mall),40.224159,-76.928612,0
654358,N Mountain Rd & Larue St,40.341389,-76.791786,0
654359,N Mountain Rd & Catherine St,40.336491,-76.791336,0
2587673,Ames True Temper (Highway Stop),40.175072,-77.234413,0
498716,Shippensburg Walmart Park & Ride Lot (I-81 Exit 29),40.060543,-77.497292,0
654365,N Mountain Rd opp. Blue Ridge Ave,40.333687,-76.791138,0
654366,N Mountain Rd opp. Blue Stone Ave (Amelia's Park & Ride Lot),40.331543,-76.791695,0
498721,Newville Park & Ride (I-81 Exit 37),40.129337,-77.351471,0
498724,Walmart (Carlisle Commons),40.189354,-77.195557,0
498730,Carlisle Commons Park & Ride Lot,40.190479,-77.196114,0
498731,Winding Hill Park & Ride Lot,40.191833,-76.975769,0
498733,Ann St & S Union St,40.192562,-76.732384,0
498734,S Union St & Ann St,40.192768,-76.732079,0
498735,Ann St & S Catherine St,40.19305,-76.733536,0
498736,Ann St & S Catherine St,40.19305,-76.733955,0
498737,Ann St & S Wood St,40.193546,-76.735573,0
498738,Ann St & S Wood St,40.193584,-76.73526,0
498739,S West St & W Ridge St,40.19381,-77.195099,0
498740,S Union St opp. Brown St,40.194042,-76.73156,0
498741,Ann St & Lawrence St,40.194061,-76.737244,0
498742,Ann St & S Lawrence St,40.194092,-76.736916,0
498743,Adelia St & Pineford Dr,40.194111,-76.721687,0
498744,S Union St & Brown St,40.194126,-76.731377,0
498745,Village of Pineford Apartments,40.194462,-76.720474,0
498746,Ann St & Grant St,40.194714,-76.738579,0
498747,Grant St & Ann St,40.194759,-76.738953,0
498748,Union St & Emaus St,40.194923,-76.731133,0
498749,S West St & W Willow St,40.195129,-77.194695,0
498750,Union St & Emaus St,40.195175,-76.731209,0
498751,Adelia St & Linden St,40.195808,-76.721581,0
498752,N Union St opp. N Spring St,40.196114,-76.730743,0
498753,N Union St & N Spring St,40.196323,-76.73082,0
498754,Pineford Dr @ Hemlock Hall,40.196442,-76.717766,0
498755,W Harrisburg Pike opp. First St,40.196548,-76.74128,0
498756,W Harrisburg Pike & First St,40.196808,-76.742149,0
498757,S West St & Walnut St,40.196884,-77.194473,0
498758,Adelia St & Columbia Dr,40.197407,-76.721458,0
498759,W Harrisburg Pike opp. Middletown Home,40.197624,-76.748535,0
498760,W Harrisburg Pike @ Middletown Home,40.197826,-76.748695,0
498761,W Harrisburg Pike opp. Rosedale Ave,40.19817,-76.752213,0
498762,W Harrisburg Pike & Rosedale Ave,40.1982,-76.750725,0
498763,N Union St & Water St,40.198524,-76.730392,0
498764,W Harrisburg Pike opp. Linden Centre,40.198673,-76.755836,0
498765,Pineford Dr & Hoffer St,40.1987,-76.719994,0
498766,Adelia St & Conewago St,40.198807,-76.721367,0
498767,N Union St & Water St,40.198849,-76.730751,0
498768,W Harrisburg Pike @ Linden Centre,40.199127,-76.757309,0
498769,N Union St & Main St,40.199383,-76.730934,0
498770,N Union St & Main St,40.199413,-76.731094,0
498772,W Harrisburg Pike opp. Tioga Ave,40.199829,-76.763374,0
498774,W Harrisburg Pike & Tioga Ave,40.199997,-76.763489,0
498775,Adelia St & E Water St,40.200001,-76.721291,0
498776,W Harrisburg Pike opp. Wayne Ave,40.200123,-76.765327,0
498777,E Main St & N Pine St,40.200226,-76.729851,0
498778,W Harrisburg Pike & Wayne Ave,40.200272,-76.765259,0
498779,E Main St & N Pine St,40.200466,-76.729591,0
498780,Hoffer St & E Main St,40.200645,-76.71991,0
498781,E Main St & Spruce St,40.200756,-76.728348,0
498782,W Harrisburg Pike opp. Florentine St,40.20079,-76.767433,0
498783,W Harrisburg Pike & Florentine St,40.200851,-76.767227,0
498785,E Main St & Spruce St,40.200981,-76.728157,0
498786,E Main St & N Race St,40.201096,-76.726273,0
498787,Hanover St & High St (Carlisle Courthouse),40.201134,-77.189011,0
498788,E Main & Race St,40.201275,-76.725845,0
498789,E Main St opp. Mid-Town Plaza,40.201305,-76.722626,0
498790,Hanover St & High St (Carlisle Courthouse),40.20171,-77.189201,0
498791,W Harrisburg Pike @ McDonald's,40.201752,-76.770081,0
498792,Louise Dr @ Members 1st Bank,40.201809,-76.960129,0
498793,W Harrisburg Pike @ Highspire Plaza,40.2019,-76.770065,0
498794,Ritter Rd @ #5050 (Stop 3),40.202255,-76.965355,0
498795,2nd St & White House Ln,40.202366,-76.771729,0
498796,W Harrisburg Pike & White House Ln,40.202377,-76.771294,0
498797,2nd St & Crescent St,40.203075,-76.773621,0
498798,2nd St & Crescent St,40.203205,-76.773506,0
498799,N 2nd St & Ligan St,40.203781,-76.775169,0
498800,N 2nd St & Ligan St,40.203823,-76.775925,0
498801,Louise Dr opp. Ritter Rd (Erie Insurance),40.203934,-76.956543,0
498802,2nd St & Hanover St,40.204315,-76.777649,0
498803,Ritter Rd @ #1020 (Stop 2),40.204445,-76.961723,0
498804,N Hanover St & North St,40.204468,-77.188553,0
498805,2nd St & Hanover St,40.204552,-76.777885,0
498806,2nd St & Franklin St,40.205147,-76.780434,0
498807,2nd St & Franklin St,40.205212,-76.780167,0
498808,Ritter Rd @ Hampton Hotel (Stop 1),40.205528,-76.957901,0
498809,Westport Dr @ PHEAA,40.205616,-76.950958,0
498810,2nd St & Hammaker St,40.205799,-76.7827,0
498813,2nd St & Ann St,40.206367,-76.78463,0
498814,N Hanover St & Kerrs Ave,40.206467,-77.187187,0
498815,2nd St & Ann St,40.206505,-76.784615,0
498817,2nd St & Lumber St,40.207664,-76.788017,0
498818,2nd St & Lumber St,40.207947,-76.788162,0
498819,Wilson Ln @ Lindham Court Apartments,40.208496,-76.972961,0
498820,Wilson Rd & Lancaster Blvd (LifeCare Hospitals),40.208527,-76.973183,0
498821,W Main St opp. W Simpson St,40.209187,-77.022148,0
498822,2nd St & Broad St,40.209167,-76.790939,0
498824,2nd St & Commerce St,40.209476,-76.791931,0
498825,W Simpson St & S Broad St,40.209557,-77.017059,0
498826,W Simpson St & S Washington St,40.210052,-77.01432,0
498827,W Main St & West St,40.21006,-77.019249,0
498828,W Simpson St & S York St,40.210251,-77.013245,0
498830,2nd St & Race St,40.210358,-76.794136,0
498831,2nd St & Race St,40.210449,-76.793976,0
498832,W Main St opp. S Broad St,40.21059,-77.017418,0
498834,2nd St & Wetzel St,40.211044,-76.795547,0
498835,W Main St & N Washington St,40.211174,-77.015442,0
498837,Lancaster Blvd & Geneva Dr,40.2113,-76.975159,0
498838,2nd St @ Royal Mart Gas Station,40.211327,-76.795784,0
498839,York St & W Main St,40.211674,-77.013214,0
498840,W Main St & York St,40.211861,-77.013145,0
498843,W Main St & High St,40.21207,-77.011894,0
498844,W Main St & High St,40.21225,-77.011818,0
498845,W Main St & Frederick St,40.212502,-77.01049,0
498846,W Main St & Frederick St,40.212624,-77.010536,0
498847,Main St & Market St,40.213215,-77.007919,0
498848,Main St & Market St (Mechanicsburg),40.21336,-77.00798,0
498849,Wesley Dr & Bethany Dr,40.213432,-76.970703,0
498850,S Front St opp. T St,40.213741,-76.801193,0
498851,E Main St & Arch St,40.213741,-77.006172,0
498852,S Front St & T St,40.213833,-76.800964,0
498853,E Main St & Arch St,40.213932,-77.006149,0
498854,Winston Dr & Royal Dr,40.214153,-76.973335,0
498855,E Main & Race St,40.214252,-77.004456,0
498856,E Main St & Race St,40.214417,-77.004326,0
498857,S Front St opp. R St,40.214458,-76.80603,0
498858,E Main St & Walnut St,40.214691,-77.002838,0
498859,S Front St & R St,40.214699,-76.806557,0
498860,Wesley Dr & Royal Dr,40.214767,-76.972633,0
498861,E Main St & Walnut St,40.21487,-77.002754,0
498862,E Main St & S Chestnut St,40.215115,-77.001572,0
498863,S Front St opp. Felton St,40.215073,-76.809753,0
498865,S Front St & Felton St,40.215199,-76.809494,0
498866,E Main St & S Filbert,40.215462,-76.999481,0
498867,E Main St opp. S Filbert St,40.215603,-76.999535,0
498868,E Main St & Norway St,40.215904,-76.99749,0
498874,Weis Markets (Simpson Ferry Rd),40.218334,-76.974442,0
498877,E Trindle Rd & Fetrow Dr,40.218597,-76.988831,0
498878,E Trindle Rd opp. Fetrow Dr,40.218735,-76.988831,0
498879,Harrisburg Pike & West Pointe Dr,40.218975,-77.166367,0
498882,E Trindle Rd @ #5234,40.220043,-76.985031,0
498884,E Trindle Rd @ #5229,40.220394,-76.984604,0
498885,S West Ave & W Main St,40.220901,-76.964478,0
